id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city
31506425,Remodeled Three Bedroom Home Close To Everything,19891340,John,Not Specified,Tamarac,26.2263,-80.28442,Entire Home/Apt,$110.00,1,27,5/13/2020,1.98,1,350,Broward County
25484373,A Breath Of Fresh Air,113693363,Danny,Not Specified,78721,30.27921,-97.69404,Entire Home/Apt,$57.00,7,0,,0,1,0,Austin
10428006,Large Downtown Home In Nashville'S Trendiest Neighborhood.,53710051,Brian,Not Specified,District 19,36.18263,-86.79037,Entire Home/Apt,$771.00,2,47,8/24/2019,0.87,1,354,Nashville
28111635,Large Home Near Big Tech Stanford,212357544,Selena,Not Specified,East Palo Alto,37.47385,-122.13231,Entire Home/Apt,$310.00,7,5,7/13/2020,0.21,2,357,San Mateo County
19950456,Gorgeous Architectural Villa With Pool,6582439,Quinn,Not Specified,Pacific Beach,32.81657,-117.22894,Entire Home/Apt,$998.00,2,43,12/7/2020,1.24,1,198,San Diego
4624592,Magic Hollywood Blvd With Pool,3575638,Sasha,City Of Los Angeles,Hollywood,34.10184,-118.34719,Entire Home/Apt,$130.00,30,7,7/30/2017,0.1,1,0,Los Angeles
1671055,Nevada-Las Vegas-Boulevard 1 Bdrm Condo,602654,Rey,Not Specified,Unincorporated Areas,36.03359,-115.173,Entire Home/Apt,$184.00,3,4,10/1/2019,0.05,10,86,Clark County
8301931,1 Private Br In Mueller Austin,43772214,Jennifer,Not Specified,78723,30.2934,-97.70705,Private Room,$185.00,3,1,7/10/2015,0.02,1,0,Austin
45254749,Malibu Contemporary With Full Ocean Views,266152700,Margaret,Other Cities,Malibu,34.0386,-118.6955,Entire Home/Apt,"$1,200.00",30,0,,0,1,346,Los Angeles
6346885,Hale 'Ohana O Nihilaniprinceville,33058300,John,Kauai,North Shore Kauai,22.22297,-159.48045,Entire Home/Apt,$175.00,1,44,8/9/2020,0.82,1,196,Hawaii
33013921,Amazing Westin Kaanapali Ocean Resort Studio,2902398,Damon,Maui,Lahaina,20.93719,-156.69258,Entire Home/Apt,$300.00,2,5,2/17/2020,0.36,2,94,Hawaii
35011131,"Kaanapali Beach Club Resort Condo, Sleeps 4",54660,Dennis,Maui,Lahaina,20.87887,-156.68274,Entire Home/Apt,$185.00,7,0,,0,15,28,Hawaii
34818425,420 Friendly Private Room/Bathroom,196061515,Dominique,Not Specified,City Of Las Vegas,36.19021,-115.23617,Private Room,$40.00,1,14,2/20/2020,0.89,1,98,Clark County
24432604,Comfortable Beachy Treasure 7,9624153,Dixie Jules,Not Specified,Pacific Beach,32.80116,-117.23111,Entire Home/Apt,$190.00,30,0,,0,41,323,San Diego
13635281,Contemporary Sunset Cliffs Beach Cottage,33923751,Thuy,Not Specified,Wooded Area,32.72574,-117.25748,Entire Home/Apt,$199.00,1,134,7/19/2020,2.73,4,320,San Diego
3131756,Beautiful 3 Bedroom Apt In Bed-Stuy,2213809,Dean,Brooklyn,Bedford-Stuyvesant,40.68176,-73.92883,Entire Home/Apt,$150.00,30,259,3/19/2020,3.45,1,296,New York City
9182002,Spacious Lower Level Of The House!,44930228,Agnes,Not Specified,District 22,36.10171,-86.92802,Private Room,$79.00,2,71,10/6/2020,1.25,1,179,Nashville
14280686,"Beautifully Decorated, Walk-Everywhere Culver City House",84317527,Scott,Other Cities,Culver City,34.02084,-118.39064,Entire Home/Apt,$391.00,3,7,6/7/2020,0.14,1,39,Los Angeles
27697479,"Entire Apt With Parking, Mins To Nyc/Grovest Path",134137133,Mohit,Not Specified,Ward E (Councilmember James Solomon),40.7234,-74.04931,Entire Home/Apt,$175.00,2,130,3/16/2020,5.99,1,297,Jersey City
15098211,Seascape Resort Villa Beautiful Ocean View Sleep 6,82969372,Sue,Not Specified,Unincorporated Areas,36.95237,-121.87953,Entire Home/Apt,$315.00,2,36,9/15/2019,0.82,1,298,Santa Cruz County
34015987,Palm Tree Bungalow,72773167,Brandon,Not Specified,Clawson,37.8261,-122.2818,Entire Home/Apt,$75.00,2,2,2/16/2020,0.44,1,0,Oakland
29127695,Luxurious Extraordinaire 3Br Downtown Action,101426897,Host Extraordinaires,Not Specified,District 21,36.18128,-86.80987,Entire Home/Apt,$428.00,2,40,7/20/2020,1.76,116,260,Nashville
8987674,Peaceful Bedroom With Private Deck In Pacific Heights,14003785,Pam,Not Specified,Pacific Heights,37.78862,-122.44149,Private Room,$209.00,3,50,1/29/2020,0.85,3,306,San Francisco
31796095,Culver City/Helms District Near Kaiser Hospital,228131836,Joseph,City Of Los Angeles,Mid-City,34.03192,-118.38912,Entire Home/Apt,$150.00,30,15,6/24/2019,0.76,2,35,Los Angeles
34186225,"Ocean Front Kauai Paradise W/Full Kitchen, Ac, Lanai, Wifi, Flat Screen Unit 125 Kaha Lani",118465247,Kaha Lani,Kauai,Lihue,22.03588,-159.33712,Entire Home/Apt,$189.00,2,1,11/17/2019,0.1,28,0,Hawaii
20565789,3Bd/1B Updated Minneapolis Home - Super Bowl Ready,142247259,Dr. Katie,Not Specified,Hennepin,44.93306,-93.38285,Entire Home/Apt,"$1,999.00",2,0,,0,1,180,Twin Cities Msa
16649758,Marriott'S Ko Olina Beach Club: Studio Condo,49339635,Matthew,Honolulu,Ewa,21.3309,-158.12171,Entire Home/Apt,$299.00,7,3,2/24/2019,0.07,2,261,Hawaii
7127684,Private Bedroom In Bushwick Bk,37331914,Timothy,Brooklyn,Bushwick,40.69683,-73.92372,Private Room,$40.00,2,0,,0,1,0,New York City
4645802,"Single Family Home Near Stanford, Ggle, Fcebk",24052290,Rashmi,Not Specified,Palo Alto,37.44523,-122.12867,Entire Home/Apt,$280.00,2,100,7/2/2020,1.5,1,365,San Clara Country
35666840,Luxury Coral Ridge Isles - 2 Story Waterfront/Pool,268313075,Mathieu,Not Specified,Fort Lauderdale,26.1928,-80.12942,Entire Home/Apt,$995.00,3,18,6/13/2020,1.94,1,306,Broward County
13419767,Old Town 1Br Short Drive To Downtown Beaches 4.5,58586591,A.C.,Not Specified,Old Town,32.74919,-117.19022,Entire Home/Apt,$91.00,3,101,5/7/2020,2.03,5,46,San Diego
26609915,2-Cabin Lakeside Getaway W/ Private Beach!,5942325,Randy,Not Specified,Chisago,45.38994,-92.81651,Entire Home/Apt,$320.00,3,2,1/28/2020,0.17,3,306,Twin Cities Msa
44168968,Cozy Peaceful Private Room In Prime Williamsburg,8201024,Lin,Brooklyn,Williamsburg,40.71781,-73.96005,Private Room,$50.00,14,0,,0,1,67,New York City
44064544,Stylish Downtown Villa Mins To Broadway,7798378,Alex,Not Specified,District 17,36.13422,-86.76646,Entire Home/Apt,$160.00,1,1,7/19/2020,0.68,23,259,Nashville
17335434,The Los Gatos Room!,117064754,Raul,Not Specified,Los Gatos,37.23167,-121.97693,Private Room,$55.00,1,58,9/5/2020,1.45,1,127,San Clara Country
10273955,Garden In-Laws With Patio And View,13061520,Viviana,City Of Los Angeles,Cypress Park,34.09111,-118.22156,Entire Home/Apt,$65.00,1,98,5/8/2020,1.73,1,209,Los Angeles
31177786,Luxury Apartment Manhattan Skyline Gym Pool,181031321,Alison,Not Specified,Ward E (Councilmember James Solomon),40.72109,-74.03621,Private Room,$129.00,1,1,12/31/2018,0.06,1,0,Jersey City
41160898,Remodeled Historical 1886 Chaplains Residence,322516881,Ahmad,Not Specified,Midtown,32.7487,-117.15574,Private Room,$75.00,1,0,,0,1,0,San Diego
4318532,Fern Forest Getaway - Entire House,7838761,Leon,Hawaii,Puna,19.46408,-155.12106,Entire Home/Apt,$238.00,1,7,2/22/2020,0.12,1,356,Hawaii
23498972,Charming Minnehaha Bungalow,44456736,Cameron,Not Specified,Hennepin,44.90691,-93.20999,Private Room,$70.00,1,1,9/22/2018,0.05,1,315,Twin Cities Msa
23181189,Cozy Duplex In Beacon Hill/Mgh Walk Everywhere,95634275,Sophia,Not Specified,Beacon Hill,42.36006,-71.06436,Entire Home/Apt,$197.00,29,11,9/7/2019,0.62,1,281,Boston
22731822,"Convenient, Clean 2 Br Home, 15 Min From Stadium",59535669,John,Not Specified,Hennepin,44.96606,-93.37371,Entire Home/Apt,$300.00,2,1,1/22/2018,0.03,1,0,Twin Cities Msa
16734984,"Large Rooms, Central Location",34191574,Tucker,Not Specified,"Shaw, Logan Circle",38.90925,-77.03191,Private Room,$500.00,2,0,,0,1,0,Washington D.C.
18297088,1092D Big Master Bedroom Near Daly City Bart Sfo,94282453,Kimberly,Not Specified,Daly City,37.70715,-122.46469,Private Room,$80.00,1,150,4/7/2020,3.81,24,180,San Mateo County
43786514,Stunning Brooklyn1Br In Carrol Gardens,8871082,Houston,Brooklyn,Gowanus,40.67741,-73.98965,Entire Home/Apt,$225.00,7,0,,0,1,36,New York City
39279494,Maui Resort Rentals: Luana Garden Villas 2D,39073224,Maui Resort Rentals,Maui,Lahaina,20.94595,-156.69052,Entire Home/Apt,$665.00,5,0,,0,165,336,Hawaii
9769485,Centrally Located Long Beach Apt.,1984401,Gary,Other Cities,Long Beach,33.78059,-118.14773,Entire Home/Apt,$100.00,21,1,2/14/2016,0.02,1,0,Los Angeles
8364949,Elegant 1960'S Time Capsule,44087934,Mary Beth,Not Specified,78759,30.37597,-97.74376,Entire Home/Apt,$184.00,2,68,8/31/2020,2.23,1,340,Austin
3968877,Fabulous Studio 7 Min To Downtown!,11584674,Callie,Not Specified,28804,35.62881,-82.57323,Entire Home/Apt,$111.00,2,137,9/17/2020,1.86,1,332,Asheville
40143815,Private Master Bedroom.,302792799,Winter,Not Specified,Unincorporated Areas,36.08035,-115.25165,Private Room,$43.00,2,1,8/1/2020,0.13,2,317,Clark County
28130879,"Private Br And Lr, With Semi-Private Bath",15767859,Amy,Not Specified,District 6,36.1812,-86.74116,Private Room,$65.00,30,3,11/11/2018,0.13,2,365,Nashville
26197377,Mariposa Room - Seven Gables Boutique Hotel,46785054,Seven Gables,Not Specified,Pacific Grove,36.62494,-121.91653,Private Room,$299.00,1,9,8/23/2020,0.47,14,314,Pacific Grove
2412813,Cottage - Private Guest House,11023823,Julieann And David,City Of Los Angeles,Beverlywood,34.04714,-118.38751,Entire Home/Apt,$107.00,31,96,6/10/2019,1.21,1,344,Los Angeles
7432474,Spacious Woodlawn Suite,38932489,Greg Mallory,Not Specified,Woodlawn,45.57347,-122.64356,Entire Home/Apt,$71.00,1,436,1/5/2020,7.66,1,315,Portland
27368876,Private Bedroom In Echo Park La,48386213,Elisa,City Of Los Angeles,Westlake,34.05995,-118.25989,Private Room,$69.00,30,8,9/16/2018,0.32,2,0,Los Angeles
17498373,Puu Poa 212 - Air Conditioned With Bali Hai Views,71362662,Kauai Pacific Real Estate,Kauai,North Shore Kauai,22.22302,-159.49452,Entire Home/Apt,$455.00,4,24,5/1/2020,0.61,52,273,Hawaii
16440523,Cozy Bedroom With Own Bathroom,5827980,Derek,City Of Los Angeles,Baldwin Hills/Crenshaw,34.02062,-118.36161,Private Room,$60.00,30,24,6/26/2020,0.53,6,85,Los Angeles
4226535,Bright Top Floor Apartment In The Heart Of Bk,14543419,Juli,Brooklyn,Crown Heights,40.6721,-73.95372,Entire Home/Apt,$84.00,30,16,6/12/2018,0.22,1,0,New York City
25522851,A Cozy Private Getaway At Alki Beach,75191775,Karlene And Jesper,West Seattle,Alki,47.5816,-122.40307,Entire Home/Apt,$110.00,3,58,5/3/2020,2.55,1,23,Seattle
14027499,1 Br Queen Bed In Prime East Village,83964158,Rebecca,Manhattan,East Village,40.72426,-73.98248,Private Room,$105.00,1,7,11/10/2016,0.14,1,362,New York City
6590549,Luxury 1Bdrm W/ Private Terrace,6495511,Kari,Brooklyn,Williamsburg,40.71214,-73.95111,Entire Home/Apt,$175.00,3,5,8/15/2016,0.08,1,0,New York City
41343463,"Private Sunrise Hot Tub Pool Room; King, Twin Bed",2503251,Laura Viva Beach Life,Other Cities,El Segundo,33.92217,-118.4182,Private Room,$199.00,29,1,10/7/2020,0.47,6,341,Los Angeles
38157331,1F Location! Steps To South Loop 2Bed/1Bath Apt,100782278,Emily Rich,Not Specified,Bridgeport,41.84238,-87.63835,Entire Home/Apt,$70.00,41,5,10/8/2020,0.48,28,315,Chicago
25163934,Newly Remodeled Laurelhurst Home,141939740,Jennette,Not Specified,Laurelhurst,45.52967,-122.62961,Entire Home/Apt,$250.00,30,3,10/27/2019,0.24,1,0,Portland
12792746,Great View! New House! Hot Area! 3 Bd/ 3 Ba,30656152,Rosalyn,Not Specified,District 20,36.15971,-86.84334,Entire Home/Apt,$350.00,3,4,5/27/2019,0.18,1,358,Nashville
20889980,Quaint 3Br Charlestown Cottage Near Beach!,122377513,Evolve Vacation Rental,Washington,Charlestown,41.33416,-71.71584,Entire Home/Apt,$296.00,3,2,7/27/2019,0.06,37,258,Rhode Island
42487665,Alohause Wall St Stylish Room In Manhattan,336064553,Jose,Manhattan,Financial District,40.70399,-74.00717,Private Room,$29.00,30,0,,0,44,273,New York City
26451732,2Br Ocean Beach Cottage 3 Blocks From Beach/Shops!,21940059,Susanna,Not Specified,Loma Portal,32.74739,-117.2442,Entire Home/Apt,$200.00,2,53,7/13/2020,2.18,2,148,San Diego
32866140,Toro Canyon /10 Min To Dt/Pool/Hot Tub/Sport Ct/ +,247256498,Jake,Not Specified,78746,30.31487,-97.79289,Entire Home/Apt,"$1,657.00",3,27,7/26/2020,1.47,1,325,Austin
777297,Xl 2 Bedroom Loft In The Heart Of Williamsburg,3419446,Jennifer,Brooklyn,Williamsburg,40.71606,-73.95527,Entire Home/Apt,$225.00,2,79,5/1/2020,0.88,1,158,New York City
6438291,Private Room Bath In Townhouse,9746715,Jennie,Not Specified,Mountain View,37.39103,-122.05815,Private Room,$100.00,2,41,9/3/2018,0.67,1,0,San Clara Country
1655824,Art House Suite,5942292,Art House Monique,Brooklyn,Bedford-Stuyvesant,40.68194,-73.94068,Entire Home/Apt,$100.00,1,67,1/1/2020,0.79,3,180,New York City
9997449,Entire 2Br Apartment In The Heart Of Chelsea,23863809,Arthur,Manhattan,Chelsea,40.73927,-73.99833,Entire Home/Apt,$220.00,1,8,8/29/2016,0.14,2,0,New York City
38774977,Breathtaking Ocean Front And Sunset Views!,88787615,Melissa,Maui,Lahaina,20.97145,-156.68008,Entire Home/Apt,$218.00,7,2,2/29/2020,0.22,2,253,Hawaii
36138393,"Kamaole Sands 4-208, 1-Bedroom, Renovated 2Nd Floor Condo, Extended Lanai, Pool, Gym",225787808,Vtrips,Maui,Kihei-Makena,20.71232,-156.44393,Entire Home/Apt,$147.00,1,0,,0,78,308,Hawaii
10436321,Paia Inn - 1 Bedroom King Suite - Partial Ocean View,5407607,Michael,Maui,Paia-Haiku,20.91575,-156.38139,Private Room,$599.00,1,2,9/23/2018,0.05,9,302,Hawaii
38099421,"Nice 2 Bed, 1 Bath In Logan Square! 2 Queen Beds",124143623,Justin,Not Specified,Logan Square,41.92016,-87.71469,Entire Home/Apt,$68.00,1,13,8/29/2020,1.05,3,130,Chicago
31384023,Bonnet Shores Family Vacation Home,187382668,Dana,Washington,Narragansett,41.48337,-71.43596,Entire Home/Apt,$275.00,7,1,6/7/2019,0.08,1,311,Rhode Island
13779343,Free Pkg! Professionally Cleaned Private Oasis!,67823234,Tim,Not Specified,"Capitol Hill, Lincoln Park",38.88603,-76.99845,Entire Home/Apt,$95.00,1,252,9/16/2020,5.01,1,55,Washington D.C.
43290902,"Modern 3 Bedrooms Nashville, Tn.",343772221,Crystal,Not Specified,District 19,36.16217,-86.78112,Entire Home/Apt,$425.00,5,0,,0,1,352,Nashville
23518971,Home Away From Home.,173251803,Marcus Rafael Virginia,Staten Island,Arden Heights,40.54642,-74.16675,Private Room,$125.00,1,1,2/7/2020,0.43,2,364,New York City
41215020,Worldmark Kihei Resort 1Br,196809894,Diane,Maui,Kihei-Makena,20.72191,-156.44648,Entire Home/Apt,$200.00,1,0,,0,1,180,Hawaii
22403068,Studio Space In Midcity,144806484,Brand.,City Of Los Angeles,Mid-Wilshire,34.05185,-118.34578,Private Room,$60.00,30,3,4/28/2018,0.09,2,89,Los Angeles
20603723,Cozy Sunny Private Home In East Nashville!,36279724,Erin And Tracy,Not Specified,District 6,36.18237,-86.71586,Entire Home/Apt,$104.00,1,247,3/19/2020,6.82,1,90,Nashville
29674371,Walk To The Beach In Our Home W/ Spa Billiards!,70563805,Hideaway Vacation Rentals,Not Specified,Pompano Beach,26.23136,-80.09495,Entire Home/Apt,$299.00,5,43,6/6/2020,2.24,6,311,Broward County
41619956,Sunny Poipu 1St Fl 2/2.5 Condo W/ A/C And Pool,328185241,Aaron,Kauai,Koloa-Poipu,21.88494,-159.45757,Entire Home/Apt,$205.00,1,6,9/8/2020,0.87,1,328,Hawaii
31663848,Gorgeous Luxury Park Facing Williamsburg Condo,237406328,Daniel,Brooklyn,Williamsburg,40.71447,-73.95108,Entire Home/Apt,$250.00,30,51,1/8/2020,2.59,1,126,New York City
4518242,Zen Minipalace Astoria,23424461,Alex,Queens,Astoria,40.76369,-73.91601,Entire Home/Apt,$80.00,1,3,2/1/2016,0.04,1,0,New York City
35285366,Biltmore Village Downstairs Apartment,265655545,Taylor,Not Specified,28803,35.57005,-82.54608,Entire Home/Apt,$121.00,1,46,7/9/2020,2.88,2,159,Asheville
20862707,Private Q-Bed Prvt Bathroom Near Levi'S Stadium!,37873617,Zen David,Not Specified,Santa Clara,37.3916,-121.96477,Private Room,$70.00,1,49,2/27/2020,1.47,1,71,San Clara Country
45471193,"Patio, Netflix, Full Kitchen, On Bus Line, W/Dryer",205301039,Kristen,Not Specified,78731,30.35380291,-97.75182204,Private Room,$47.00,1,0,,0,1,179,Austin
5067177,Capitol Hill Excursion Partthree,7354306,Andrew,Capitol Hill,Broadway,47.62302,-122.32429,Private Room,$38.00,30,128,1/31/2020,2.17,5,39,Seattle
15631203,Maui Beach Front Heaven,100784952,Sharon,Maui,Kihei-Makena,20.78385,-156.46554,Entire Home/Apt,$195.00,5,16,12/28/2019,0.35,1,193,Hawaii
41433265,The Perfect Place,325970149,Michael,Not Specified,Goldsmith,39.67444,-104.91487,Entire Home/Apt,$100.00,30,0,,0,1,365,Denver
1292308,"Santana Row Condo Facing The ""Row"" (Super Host)",1269205,Ginger Ray,Not Specified,San Jose,37.32147,-121.94665,Entire Home/Apt,$209.00,28,79,10/25/2019,1.05,3,363,San Clara Country
44149968,Central Private Room Near Ut And Downtown,190800786,Mark,Not Specified,78705,30.28284,-97.74332,Private Room,$38.00,7,1,8/16/2020,0.88,4,45,Austin
15646823,Quiet Stay In Overlook,67395194,Sheilah,Not Specified,Overlook,45.56428,-122.69005,Private Room,$22.00,1,254,6/30/2020,5.65,2,129,Portland
23035944,Duplex Apartment Room 2.,10432817,Deedles,Brooklyn,Brooklyn Heights,40.6923,-73.99849,Private Room,$70.00,3,4,11/8/2019,0.19,4,353,New York City
13885982,The Bushwick Museum,11841497,Amanda,Brooklyn,Bushwick,40.70112,-73.93086,Private Room,$55.00,1,3,7/29/2016,0.06,1,0,New York City
43518683,*Mckenzie House Palm Aire*,161734951,Lexi,Not Specified,Fort Lauderdale,26.20638,-80.17368,Entire Home/Apt,$269.00,7,0,,0,2,352,Broward County
27959920,Sanitized Nell'S Haven Two Miles To Broadway Sports Events,187200206,Dwell Nashville,Not Specified,District 21,36.18163,-86.80476,Entire Home/Apt,$257.00,2,74,4/8/2020,3,4,172,Nashville
15911102,Large Wicker Park Loft - Walk To Everything!,103220942,Perry,Not Specified,West Town,41.90959,-87.6863,Entire Home/Apt,$76.00,3,262,5/9/2020,5.63,2,43,Chicago
9064688,2 Bedroom With Yard! Near L Train!,1606152,Laura,Brooklyn,Williamsburg,40.70697,-73.94291,Entire Home/Apt,$150.00,1,1,11/29/2015,0.02,1,0,New York City
43432673,Luxurius 2 Bedroom Beach Front,343086126,Stefan,Not Specified,Fort Lauderdale,26.12297,-80.10496,Entire Home/Apt,$275.00,4,0,,0,7,0,Broward County
21782770,*Luxury Condo/Chicago Midway Airport Location *,60081894,Michelle,Not Specified,West Lawn,41.75428,-87.72759,Entire Home/Apt,$71.00,2,70,4/21/2020,2.14,1,47,Chicago
32727447,Beautiful Private Room With 300Mbps Wifi,245780050,Ronaldo,Not Specified,Oak Park,32.73973,-117.05635,Private Room,$49.00,15,61,3/27/2020,3.6,1,5,San Diego
28177175,Magical Garden Retreat With Fire Pit Above Sunset Strip,21850545,Lori,City Of Los Angeles,Hollywood Hills West,34.09616,-118.37847,Private Room,$199.00,1,82,8/28/2020,3.55,1,89,Los Angeles
10023157,Panoramic Ocean View Malibu Mtns,18427679,Wiley,Unincorporated Areas,Unincorporated Santa Monica Mountains,34.05514,-118.65103,Entire Home/Apt,$680.00,4,0,,0,1,10,Los Angeles
19085348,Hillsboro Village/Vandy W/ Private Parking,4962747,Karyn And Paulo,Not Specified,District 18,36.1283,-86.81144,Entire Home/Apt,$72.00,30,1,6/8/2017,0.03,2,267,Nashville
41127320,"Poipu Beach Estates New 2019 Custom Home ""A/C Bedrooms""*Poipu Hale Le'Ale'A*",97006413,Suite Paradise Poipu,Kauai,Koloa-Poipu,21.88131,-159.46472,Entire Home/Apt,$578.00,3,1,2/22/2020,0.14,123,333,Hawaii
4509621,Pool Home In Hallandale Beach,5221395,Yolande,Not Specified,Hallandale Beach,25.9834,-80.14982,Entire Home/Apt,$350.00,3,4,1/20/2020,0.07,2,350,Broward County
22562364,Room In Lic/Astoria Close To The City Lga/Jfk,30812164,Yumi,Queens,Long Island City,40.75501,-73.93455,Private Room,$46.00,1,19,10/31/2018,0.75,1,0,New York City
40778172,Luxury 2 Beds 1 Bath - Sutton Place (Flex),316796479,Asher,Manhattan,Midtown,40.75573,-73.96408,Entire Home/Apt,$220.00,30,0,,0,10,365,New York City
10392060,Wicker Park- Home,2899484,Jason,Not Specified,West Town,41.91066,-87.68006,Entire Home/Apt,$102.00,4,96,8/27/2020,1.72,2,324,Chicago
11757496,Kona Isle B31,49441399,Knutson Associates,Hawaii,North Kona,19.61511,-155.98387,Entire Home/Apt,$89.00,1,2,11/3/2020,0.19,67,297,Hawaii
14761301,"Papala Place, Sleeps 10, A/C, Pool, Secluded Lanai",18476866,Kona Coast,Hawaii,North Kona,19.61593,-155.97429,Entire Home/Apt,$638.00,1,4,2/20/2020,0.17,233,92,Hawaii
42811940,Furnished Studio In Foggy Bottom W/ Gym + Pets Ok,48005494,Zeus,Not Specified,"West End, Foggy Bottom, Gwu",38.89934,-77.05621,Entire Home/Apt,$100.00,30,0,,0,232,0,Washington D.C.
44013159,Brand New! Boho Flat - Granny Flat In South Park!,43349223,Evan,Not Specified,Balboa Park,32.72941,-117.13295,Entire Home/Apt,$89.00,1,2,7/13/2020,2,34,181,San Diego
31069444,Sunshine Room In Quiet Greenpoint Apartment,5576749,Paul,Brooklyn,Greenpoint,40.73752,-73.9535,Private Room,$80.00,2,9,5/26/2019,0.44,1,0,New York City
7882412,The Gables,5811115,Annette,Not Specified,Berkeley,39.77967,-105.03959,Entire Home/Apt,$125.00,30,6,2/5/2020,0.12,7,0,Denver
4654899,Cozy Temescal Bungalow,9586380,Adam,Not Specified,Temescal,37.83231,-122.26477,Entire Home/Apt,$165.00,2,43,12/29/2019,0.74,2,181,Oakland
31271674,Castle Estate In Sw Portland Minutes From Downtown,100656896,Inna,Not Specified,Southwest Hills,45.49237,-122.70404,Entire Home/Apt,$625.00,4,44,6/22/2020,2.46,3,313,Portland
43124467,5Br Apt In 10Min Walk To Journal Square Path Plaza,141532723,Emma David,Not Specified,Ward C (Councilmember Richard Boggiano),40.73248,-74.07146,Entire Home/Apt,$176.00,30,0,,0,51,356,Jersey City
23380375,Spacious Studio W Private Entrance In Dc Rowhouse,26392545,Eli,Not Specified,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91796,-77.00657,Entire Home/Apt,$56.00,3,152,11/9/2020,4.86,2,146,Washington D.C.
19184387,"Shared Triple,Close To Campus",45003203,Thien,City Of Los Angeles,Westwood,34.06685,-118.44999,Shared Room,$25.00,30,5,5/9/2017,0.13,2,0,Los Angeles
40284092,Tahiti All-Suite Resort,157513491,Gary,Not Specified,Unincorporated Areas,36.09887,-115.21164,Entire Home/Apt,$130.00,6,0,,0,1,89,Clark County
